88746,1,4.6151,1.6094,0,0,363,0,0.001219512,0.123170732,0.001219512,0.123170732,0.001219512,0.001219512,0.05,0.001219512,0.001219512,0.696341463,1
88750,14,6.4297,2.9444,0,1,152,1,0.000917431,0.019266055,0.019266055,0.322018349,0.000917431,0.083486239,0.000917431,0.028440367,0.523853211,0.000917431,1
88752,1,5.0304,2.1972,0,1,1090,1,0.003448276,0.727586207,0.003448276,0.072413793,0.037931035,0.003448276,0.003448276,0.003448276,0.106896552,0.037931035,0
88754,0,4.2627,1.9459,0,0,0,0,0.001470588,0.104411765,0.119117647,0.001470588,0.045588235,0.001470588,0.001470588,0.472058824,0.236764706,0.016176471,1
88758,0,7.9452,4.1109,0,0,0,0,0.000584795,0.076608187,0.029824561,0.000584795,0.000584795,0.544444444,0.053216374,0.000584795,0.269590643,0.023976608,1
88762,0,3.4340,0.0000,0,2,0,0,0.041176471,0.001960784,0.001960784,0.001960784,0.001960784,0.001960784,0.001960784,0.001960784,0.198039216,0.747058824,1
88773,3,8.4224,4.7622,1,1,67,5,0.000662252,0.000662252,0.556953642,0.000662252,0.113245033,0.000662252,0.225827815,0.053642384,0.047019868,0.000662252,1
88777,3,8.8557,5.4848,3,7,580,1,0.000598802,0.282035928,0.210179641,0.000598802,0.10239521,0.060479042,0.048502994,0.000598802,0.294011976,0.000598802,1
88780,0,3.0445,1.3863,0,0,0,0,0.006666667,0.673333333,0.073333333,0.006666667,0.006666667,0.073333333,0.006666667,0.006666667,0.14,0.006666667,0
88782,1,4.6913,2.5649,0,2,575,2,0.001818182,0.02,0.001818182,0.62,0.001818182,0.001818182,0.001818182,0.001818182,0.347272727,0.001818182,1
88784,1,4.6347,1.0986,0,0,4612,3,0.000909091,0.264545455,0.028181818,0.364545455,0.100909091,0.000909091,0.01,0.228181818,0.000909091,0.000909091,1
88785,1,4.1431,1.0986,0,2,220,0,0.002272727,0.002272727,0.002272727,0.002272727,0.570454546,0.002272727,0.002272727,0.002272727,0.411363636,0.002272727,1
88787,1,3.7612,0.6931,0,0,2564,0,0.298648649,0.001351351,0.001351351,0.285135135,0.001351351,0.001351351,0.217567568,0.001351351,0.190540541,0.001351351,1
88788,0,7.0291,3.4965,0,3,0,0,0.165979381,0.001030928,0.001030928,0.248453608,0.42371134,0.001030928,0.001030928,0.011340206,0.145360825,0.001030928,0
88793,1,8.0456,4.3307,1,8,759,1,0.001538462,0.309230769,0.201538462,0.001538462,0.001538462,0.047692308,0.078461539,0.001538462,0.355384615,0.001538462,1
88796,1,0.0000,0.6931,2,4,71,0,0.001639344,0.001639344,0.001639344,0.018032787,0.165573771,0.050819672,0.018032787,0.083606557,0.657377049,0.001639344,0
88798,1,9.0224,4.9972,3,3,2183,1,0.00125,0.00125,0.15125,0.52625,0.00125,0.01375,0.08875,0.00125,0.21375,0.00125,1
88799,1,6.9819,3.4340,1,1,507,0,0.028372093,0.014418605,0.000465116,0.107441861,0.000465116,0.000465116,0.107441861,0.367906977,0.37255814,0.000465116,1
88802,2,10.2071,6.0958,0,0,428,5,0.002439024,0.026829268,0.002439024,0.002439024,0.002439024,0.002439024,0.002439024,0.026829268,0.051219512,0.880487805,1
88807,2,3.4340,0.0000,0,0,556,2,0.012727273,0.006666667,0.000606061,0.000606061,0.206666667,0.000606061,0.10969697,0.000606061,0.661212121,0.000606061,1
88813,3,6.4297,2.9444,1,1,1103,0,0.002325581,0.072093023,0.002325581,0.234883721,0.002325581,0.002325581,0.025581395,0.002325581,0.653488372,0.002325581,0
88814,1,6.8533,3.6636,1,6,1135,1,0.0008,0.0088,0.0088,0.5048,0.0568,0.2648,0.0328,0.0008,0.0008,0.1208,1
88816,2,5.1533,0.6931,2,5,727,2,0.02,0.210476191,0.000952381,0.210476191,0.02,0.172380952,0.000952381,0.277142857,0.086666667,0.000952381,1
88818,0,6.6053,3.1355,0,0,0,0,0.027678571,0.063392857,0.000892857,0.349107143,0.000892857,0.170535714,0.000892857,0.009821429,0.322321429,0.054464286,1
88824,1,3.5553,1.3863,1,2,662,1,0.116666667,0.005555556,0.005555556,0.005555556,0.005555556,0.727777778,0.005555556,0.005555556,0.116666667,0.005555556,1
88825,0,2.9444,0.0000,0,1,0,0,0.064583333,0.085416667,0.064583333,0.064583333,0.002083333,0.002083333,0.460416667,0.002083333,0.252083333,0.002083333,0
88828,2,5.9965,2.6391,0,0,874,1,0.49245283,0.001886793,0.001886793,0.001886793,0.020754717,0.11509434,0.001886793,0.001886793,0.190566038,0.171698113,1
88829,0,4.5539,1.0986,0,0,0,0,0.141666667,0.002777778,0.002777778,0.002777778,0.447222222,0.141666667,0.002777778,0.002777778,0.197222222,0.058333333,1
88830,0,3.0445,0.0000,3,6,0,0,0.002941177,0.061764706,0.002941177,0.002941177,0.002941177,0.002941177,0.032352941,0.297058824,0.002941177,0.591176471,1
88842,3,5.4972,2.3026,1,2,655,1,0.107857143,0.000714286,0.000714286,0.265,0.000714286,0.007857143,0.043571429,0.007857143,0.565,0.000714286,1
88844,0,4.5951,1.7918,2,5,0,0,0.529090909,0.001818182,0.001818182,0.001818182,0.129090909,0.001818182,0.001818182,0.310909091,0.02,0.001818182,1
88847,0,7.6653,4.4998,0,0,0,0,0.000671141,0.134899329,0.000671141,0.000671141,0.584563758,0.00738255,0.000671141,0.000671141,0.269127517,0.000671141,1
88849,1,4.4659,1.6094,0,8,487,0,0.003225807,0.616129032,0.003225807,0.003225807,0.003225807,0.1,0.003225807,0.003225807,0.261290323,0.003225807,1
88850,1,3.0445,0.0000,0,0,2706,5,0.217647059,0.001960784,0.001960784,0.158823529,0.021568628,0.001960784,0.001960784,0.001960784,0.217647059,0.374509804,1
88853,2,6.6809,3.9890,1,1,1192,1,0.001785714,0.0375,0.001785714,0.001785714,0.001785714,0.501785714,0.073214286,0.001785714,0.251785714,0.126785714,1
88858,2,4.6540,1.3863,0,0,2237,0,0.001694915,0.001694915,0.001694915,0.001694915,0.001694915,0.001694915,0.03559322,0.001694915,0.815254237,0.137288136,1
88860,1,4.4427,1.6094,0,2,573,0,0.002173913,0.37173913,0.002173913,0.002173913,0.415217391,0.002173913,0.089130435,0.110869565,0.002173913,0.002173913,0
88861,1,3.7612,0.6931,0,0,934,2,0.02972973,0.002702703,0.083783784,0.705405405,0.002702703,0.056756757,0.002702703,0.110810811,0.002702703,0.002702703,0
88863,2,5.5413,1.3863,2,4,2271,0,0.001162791,0.024418605,0.070930233,0.08255814,0.001162791,0.58255814,0.001162791,0.024418605,0.210465116,0.001162791,1
88864,0,9.9061,5.6664,0,0,0,0,0.001282051,0.014102564,0.052564103,0.001282051,0.001282051,0.001282051,0.719230769,0.001282051,0.078205128,0.12948718,1
88867,1,6.0039,2.1972,2,3,1300,1,0.000540541,0.178918919,0.005945946,0.103243243,0.103243243,0.000540541,0.000540541,0.157297297,0.384324324,0.065405405,1
88868,1,4.3175,1.3863,0,0,2162,0,0.001818182,0.256363636,0.001818182,0.292727273,0.438181818,0.001818182,0.001818182,0.001818182,0.001818182,0.001818182,1
88871,1,2.5649,0.0000,0,0,207,0,0.025,0.025,0.025,0.775,0.025,0.025,0.025,0.025,0.025,0.025,0
88873,0,5.4072,2.0794,0,0,0,0,0.000740741,0.000740741,0.000740741,0.052592593,0.06,0.000740741,0.000740741,0.082222222,0.319259259,0.482222222,1
88875,2,4.8520,2.3979,0,0,301,1,0.005,0.005,0.055,0.005,0.355,0.055,0.005,0.005,0.505,0.005,1
88877,1,10.2866,6.1115,1,3,149,2,0.08705036,0.000719425,0.000719425,0.000719425,0.036690648,0.079856115,0.022302158,0.216546763,0.554676259,0.000719425,1
88880,4,6.0039,2.1972,1,3,434,0,0.0484375,0.0015625,0.0015625,0.3453125,0.0015625,0.0015625,0.0015625,0.0015625,0.5953125,0.0015625,1
88882,0,0.0000,0.0000,6,11,0,0,0.001010101,0.162626263,0.061616162,0.334343434,0.031313131,0.021212121,0.112121212,0.001010101,0.273737374,0.001010101,0
88891,0,6.6067,3.1781,0,0,0,0,0.029577465,0.212676056,0.001408451,0.001408451,0.001408451,0.522535211,0.015492958,0.001408451,0.212676056,0.001408451,0
88895,1,0.0000,0.0000,1,3,710,2,0.002941177,0.444117647,0.002941177,0.061764706,0.002941177,0.238235294,0.002941177,0.002941177,0.238235294,0.002941177,0
88897,0,0.0000,0.6931,1,2,0,0,0.001428571,0.201428571,0.015714286,0.072857143,0.287142857,0.115714286,0.001428571,0.287142857,0.015714286,0.001428571,0
88899,2,5.4931,2.7081,1,2,664,1,0.001694915,0.001694915,0.001694915,0.154237288,0.001694915,0.001694915,0.001694915,0.001694915,0.001694915,0.83220339,1
88900,0,5.4931,2.7081,0,2,0,0,0.048837209,0.095348837,0.002325581,0.490697674,0.002325581,0.002325581,0.351162791,0.002325581,0.002325581,0.002325581,1
88903,1,4.3438,1.0986,0,0,767,1,0.002702703,0.002702703,0.002702703,0.786486487,0.002702703,0.002702703,0.002702703,0.056756757,0.110810811,0.02972973,1
88905,3,4.8752,0.0000,3,3,4629,6,0.002857143,0.002857143,0.945714286,0.031428571,0.002857143,0.002857143,0.002857143,0.002857143,0.002857143,0.002857143,1
88906,0,0.0000,0.0000,9,10,0,0,0.021568628,0.021568628,0.315686275,0.060784314,0.47254902,0.001960784,0.001960784,0.001960784,0.1,0.001960784,0
88907,0,3.5553,1.3863,0,1,0,0,0.001098901,0.001098901,0.012087912,0.001098901,0.001098901,0.825274725,0.001098901,0.001098901,0.143956044,0.012087912,0
88908,0,4.4427,1.6094,0,0,0,0,0.002380952,0.264285714,0.002380952,0.216666667,0.383333333,0.002380952,0.002380952,0.002380952,0.002380952,0.121428571,1
88910,4,3.9318,0.0000,2,4,379,0,0.000990099,0.010891089,0.000990099,0.000990099,0.000990099,0.030693069,0.000990099,0.000990099,0.951485149,0.000990099,1
88914,0,5.4931,2.7081,1,6,0,0,0.061111111,0.005555556,0.172222222,0.116666667,0.338888889,0.005555556,0.061111111,0.005555556,0.227777778,0.005555556,0
88922,2,0.0000,0.0000,0,1,1256,0,0.003846154,0.042307692,0.003846154,0.003846154,0.003846154,0.234615385,0.003846154,0.580769231,0.042307692,0.080769231,0
88927,1,6.6067,3.1781,0,0,1836,2,0.000225225,0.049774775,0.126351351,0.00472973,0.009234234,0.027252252,0.000225225,0.000225225,0.781756757,0.000225225,1
88929,1,4.7005,1.0986,0,1,1211,0,0.000699301,0.399300699,0.315384615,0.014685315,0.000699301,0.000699301,0.056643357,0.000699301,0.210489511,0.000699301,1
88930,1,8.7271,4.9200,7,10,123,0,0.00212766,0.00212766,0.108510638,0.023404255,0.00212766,0.00212766,0.129787234,0.00212766,0.725531915,0.00212766,0
88931,0,5.6419,1.9459,0,0,0,0,0.00046729,0.00046729,0.03317757,0.023831776,0.73411215,0.00046729,0.005140187,0.03317757,0.056542056,0.112616822,1
88933,0,3.4340,0.0000,1,1,0,0,0.005882353,0.064705882,0.358823529,0.005882353,0.064705882,0.476470588,0.005882353,0.005882353,0.005882353,0.005882353,1
88935,1,4.8752,2.3026,2,3,372,2,0.001960784,0.47254902,0.001960784,0.001960784,0.335294118,0.001960784,0.001960784,0.041176471,0.139215686,0.001960784,1
88938,2,7.3251,3.5553,4,9,852,1,0.01627907,0.078294574,0.644186047,0.000775194,0.117054264,0.000775194,0.000775194,0.000775194,0.13255814,0.008527132,0
88939,2,4.5747,1.0986,0,0,511,3,0.0025,0.0025,0.0025,0.0025,0.0275,0.2275,0.0025,0.0025,0.7275,0.0025,1
88941,1,6.7788,3.5264,0,0,270,1,0.003030303,0.548484849,0.003030303,0.396969697,0.003030303,0.033333333,0.003030303,0.003030303,0.003030303,0.003030303,1
88946,17,4.1109,0.0000,2,5,152,0,0.030097087,0.000970874,0.000970874,0.030097087,0.030097087,0.000970874,0.000970874,0.000970874,0.903883495,0.000970874,1
88951,0,8.6768,5.0752,0,0,0,0,0.001030928,0.660824742,0.031958763,0.042268041,0.001030928,0.001030928,0.001030928,0.001030928,0.196907217,0.062886598,0
88955,3,2.5649,0.0000,0,0,490,2,0.318292683,0.001219512,0.001219512,0.001219512,0.001219512,0.001219512,0.123170732,0.013414634,0.537804878,0.001219512,1
88956,1,5.2417,2.3026,3,5,332,5,0.152054795,0.261643836,0.001369863,0.001369863,0.001369863,0.275342466,0.001369863,0.001369863,0.069863014,0.234246575,0
88957,2,9.3023,5.3566,4,13,453,2,0.023846154,0.000769231,0.231538462,0.000769231,0.000769231,0.000769231,0.131538462,0.008461539,0.262307692,0.339230769,1
88963,0,0.0000,0.0000,2,3,0,0,0.003125,0.378125,0.003125,0.003125,0.003125,0.003125,0.003125,0.128125,0.471875,0.003125,0
88965,0,0.0000,0.0000,1,4,0,0,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.011702128,0.979787234,0.00106383,0
88967,0,7.8063,4.1897,0,2,0,0,0.001219512,0.001219512,0.659756098,0.001219512,0.001219512,0.001219512,0.037804878,0.001219512,0.232926829,0.062195122,1
88968,1,7.7227,4.1109,3,4,1286,1,0.072619048,0.001190476,0.001190476,0.239285714,0.001190476,0.405952381,0.001190476,0.001190476,0.08452381,0.191666667,1
88978,2,0.0000,0.0000,1,2,609,3,0.25125,0.36375,0.00125,0.15125,0.00125,0.00125,0.00125,0.02625,0.20125,0.00125,1
88981,1,8.5184,4.6821,3,3,256,1,0.001408451,0.001408451,0.395774648,0.001408451,0.015492958,0.254929578,0.001408451,0.015492958,0.254929578,0.057746479,1
88984,0,0.0000,0.6931,0,0,0,0,0.015492958,0.142253521,0.001408451,0.015492958,0.142253521,0.114084507,0.001408451,0.001408451,0.029577465,0.536619718,0
88986,2,8.6277,4.9273,5,8,525,4,0.092727273,0.001818182,0.001818182,0.474545455,0.001818182,0.038181818,0.001818182,0.001818182,0.383636364,0.001818182,1
88988,2,5.4931,2.7081,0,0,362,1,0.001785714,0.001785714,0.001785714,0.001785714,0.001785714,0.019642857,0.198214286,0.001785714,0.001785714,0.769642857,1
88991,1,5.4931,2.7081,0,4,1233,1,0.31375,0.00125,0.00125,0.16375,0.00125,0.00125,0.02625,0.00125,0.00125,0.48875,1
88992,1,7.2248,3.8712,0,0,678,0,0.000598802,0.108383234,0.078443114,0.150299401,0.000598802,0.024550898,0.192215569,0.000598802,0.174251497,0.27005988,1
88993,2,6.7523,2.8904,0,2,395,0,0.002439024,0.002439024,0.002439024,0.002439024,0.026829268,0.173170732,0.002439024,0.002439024,0.490243902,0.295121951,1
88996,2,4.7274,0.0000,1,2,423,5,0.00106383,0.00106383,0.00106383,0.639361702,0.00106383,0.011702128,0.011702128,0.192553192,0.139361702,0.00106383,1
88997,1,2.5649,0.0000,1,7,1161,3,0.002272727,0.002272727,0.093181818,0.002272727,0.002272727,0.002272727,0.252272727,0.297727273,0.343181818,0.002272727,0
89001,0,7.6653,4.4998,1,3,0,0,0.330487805,0.001219512,0.001219512,0.135365854,0.001219512,0.257317073,0.025609756,0.025609756,0.220731707,0.001219512,1
89004,0,2.1972,0.0000,3,3,0,0,0.356578947,0.00131579,0.014473684,0.382894737,0.00131579,0.00131579,0.00131579,0.00131579,0.00131579,0.238157895,0
89011,0,3.9703,0.6931,1,1,0,0,0.06875,0.00625,0.38125,0.00625,0.00625,0.00625,0.00625,0.00625,0.44375,0.06875,0
89013,0,5.8889,2.7081,0,0,0,0,0.000617284,0.148765432,0.006790124,0.000617284,0.000617284,0.000617284,0.080864198,0.05,0.000617284,0.710493827,0
89021,2,3.6636,0.6931,0,0,61,0,0.002272727,0.002272727,0.002272727,0.138636364,0.002272727,0.252272727,0.002272727,0.297727273,0.115909091,0.184090909,0
89025,0,4.6151,1.6094,2,2,0,0,0.004545455,0.277272727,0.004545455,0.277272727,0.322727273,0.095454546,0.004545455,0.004545455,0.004545455,0.004545455,1
89030,1,7.0842,3.8286,0,0,255,2,0.17195122,0.001219512,0.001219512,0.537804878,0.001219512,0.098780488,0.074390244,0.001219512,0.11097561,0.001219512,1
